title,performer,genre,sentiment,party,cand_full,cand_f,cand_l,campaign,event_type,url_used,year,cand_year,is_instrumental,n_words,lang_song,bad_scrape,title_key,num_plays,song_ct,id,NRC_anger,NRC_anticipation,NRC_disgust,NRC_fear,NRC_joy,NRC_sadness,NRC_surprise,NRC_trust,NRC_negative,NRC_positive,n_tokens,n_vad,vad_coverage,avg_valence,avg_arousal,avg_dominance,Segment,WC,Analytic,Clout,Authentic,Tone,WPS,BigWords,Dic,Linguistic,function,pronoun,ppron,i,we,you,shehe,they,ipron,det,article,number,prep,auxverb,adverb,conj,negate,verb,adj,quantity,Drives,affiliation,achieve,power,Cognition,allnone,cogproc,insight,cause,discrep,tentat,certitude,differ,memory,Affect,tone_pos,tone_neg,emotion,emo_pos,emo_neg,emo_anx,emo_anger,emo_sad,swear,Social,socbehav,prosocial,polite,conflict,moral,comm,socrefs,family,friend,female,male,Culture,politic,ethnicity,tech,Lifestyle,leisure,home,work,money,relig,Physical,health,illness,wellness,mental,substances,sexual,food,death,need,want,acquire,lack,fulfill,fatigue,reward,risk,curiosity,allure,Perception,attention,motion,space,visual,auditory,feeling,time,focuspast,focuspresent,focusfuture,Conversation,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,QMark,Exclam,Apostro,OtherP,Emoji,woman,lastname_year,front_runner,i_less_we,fem_male
I Want It That Way,Backstreet Boys,pop/rock,question-circle,R,Donald Trump,Donald,Trump,2016 Campaign,campaign rally,https://genius.com/backstreet-boys-i-want-it-that-way-lyrics,2016,Trump 2016,FALSE,292,en,FALSE,i want it that way,5,57,72,0,0,0,0.36764705882352944,0,1.1029411764705883,0,0,1.1029411764705883,0,271,87,0.3210332103321033,0.19890128465179174,0.16282116294793778,0.16938810006761326,1,272,1,1,82,1,136,4.78,98.53,86.03,65.44,29.04,20.22,12.13,0.74,7.35,0,0,8.82,12.87,5.15,0.74,5.88,9.19,7.35,5.15,11.4,26.1,0.37,0.74,0.74,0.74,0,0,39.71,8.09,25.74,1.1,4.78,10.66,0,0,9.19,0,4.78,0,3.68,2.94,0,1.84,0,0,1.84,0,16.54,8.46,0,0,0,0,8.46,8.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37,0,0,0,0,0,0,0,0,0,8.09,0,0,0,0,0,0,0,2.57,10.66,0,0.74,6.99,0.37,3.31,0,3.68,1.1,8.82,3.31,6.25,3.68,2.21,0.37,0,17.28,0,2.94,0.37,0,9.56,4.41,0,0,Trump 2016,1,11.39,0
Eye of the Tiger,Survivor,pop/rock,question-circle,R,Donald Trump,Donald,Trump,2016 Campaign,campaign rally,https://genius.com/survivor-eye-of-the-tiger-lyrics,2016,Trump 2016,FALSE,274,en,FALSE,eye of the tiger,5,57,73,1.1406844106463878,2.661596958174905,0.38022813688212925,2.2813688212927756,1.520912547528517,1.1406844106463878,0.7604562737642585,1.9011406844106464,2.661596958174905,2.661596958174905,263,81,0.30798479087452474,0.20707412101581935,0.21151011594611088,0.2144345866779327,1,263,98.03,89.19,19.13,6.87,263,6.84,89.73,68.82,59.7,12.55,9.89,1.9,2.66,1.52,3.04,0.76,2.66,25.48,19.01,0,18.25,6.84,2.66,3.8,0.76,12.17,3.04,1.52,7.98,2.66,2.66,3.42,15.97,1.14,2.28,1.14,0,0.38,0.38,0,0.38,0,8.37,3.42,4.94,1.14,1.14,0,0,0,0,0,12.93,4.18,0,0,3.04,0,0,8.75,0,0,0,3.8,0,0,0,0,0.76,0,0,0.76,0.38,0,6.46,0.38,0,0,0,0,0,0.38,0.38,0.76,0,1.14,0.38,0,0,0.76,0.38,0,5.32,13.69,1.14,1.14,6.84,4.94,0,0.76,5.32,3.42,6.84,1.14,0.38,0.38,0,0,0,11.41,0,4.18,0,0,7.22,0,0,0,Trump 2016,1,-0.7600000000000002,-3.8
Shallow,Lady Gaga,pop/rock,thumbs-up,D,Joe Biden,Joe,Biden,2020 Campaign,campaign rally,https://genius.com/lady-gaga-shallow-lyrics,2020,Biden 2020,FALSE,214,en,FALSE,shallow,8,60,74,1.5789473684210527,2.1052631578947367,1.0526315789473684,3.1578947368421053,1.0526315789473684,2.6315789473684212,1.0526315789473684,2.1052631578947367,3.6842105263157894,1.0526315789473684,205,56,0.2731707317073171,0.24238721804511276,0.24892857142857142,0.2357330827067669,1,190,45.95,25.84,99,9.95,27.14,11.05,88.95,75.79,57.37,18.95,16.32,9.47,3.16,2.63,0,1.05,2.63,13.68,10.53,0,13.68,10.53,5.79,3.68,3.16,16.32,11.05,2.11,3.16,3.16,0,0,23.68,2.11,8.95,1.05,1.05,3.68,1.58,0,3.68,0,6.32,2.63,3.68,5.26,1.58,3.68,1.05,0,0,0,10,2.11,0,0,0,0,1.05,7.89,0,0,0.53,0.53,0,0,0,0,0,0,0,0,0,0,1.58,0.53,0,0,0,0,0,0,0,1.05,1.05,0,0,0.53,0.53,0,0,0,9.47,23.16,1.58,1.58,17.89,1.05,0,1.58,7.89,0,10.53,1.05,3.16,2.11,0,1.05,0,33.68,0,10.53,3.16,0,11.05,8.95,0,0,Biden 2020,1,6.3100000000000005,0
(Your Love Keeps Lifting Me) Higher and Higher,Jackie Wilson,r&b,thumbs-up,D,Joe Biden,Joe,Biden,2020 Campaign,campaign rally,https://genius.com/jackie-wilson-your-love-keeps-lifting-me-higher-and-higher-lyrics,2020,Biden 2020,FALSE,379,en,FALSE,(your love keeps lifting me) higher and higher,5,60,75,0,0.6557377049180327,0.6557377049180327,0,1.639344262295082,0.6557377049180327,0.32786885245901637,0.9836065573770492,0.6557377049180327,1.9672131147540983,308,107,0.3474025974025974,0.2652152596905163,0.15352229201777234,0.2077003217404627,1,305,6.65,32.68,99,99,305,3.28,87.21,74.1,45.57,24.59,22.95,15.74,0,6.56,0.66,0,1.64,7.54,0.33,0.33,5.9,2.95,5.57,9.18,0.33,16.07,15.74,0.33,0.66,0.66,0,0,15.08,1.31,2.62,0.98,0.33,0.66,0,0,0.66,0,16.72,15.74,0.66,8.52,7.54,0.66,0,0,0.66,0,17.7,8.85,0,0,0,0,1.64,8.85,0.33,0.33,0.98,0.66,0,0,0,0,0,0,0,0,0,0,1.31,0,0,0,0,0,0,0.33,0,0,0.33,0,0,0.33,0,0,0,0,13.11,20,0.33,2.3,18.36,0.33,0.33,0,4.26,4.26,6.89,0.98,1.64,0,1.31,0.33,0,38.69,0,3.93,0,0,13.44,21.31,0,0,Biden 2020,1,15.74,0.31999999999999995
Higher Love,"Kygo, Whitney Houston",r&b,thumbs-up,D,Joe Biden,Joe,Biden,2020 Campaign,campaign rally,https://genius.com/whitney-houston-higher-love-lyrics,2020,Biden 2020,FALSE,613,en,FALSE,higher love,4,60,76,0.9727626459143969,1.556420233463035,0.7782101167315175,0.9727626459143969,1.3618677042801557,1.1673151750972763,0.5836575875486382,1.3618677042801557,1.9455252918287937,2.140077821011673,519,235,0.4527938342967245,0.14561967050252503,0.09082539945359716,0.11204238761486879,1,514,45.37,2.09,99,99,171.33,4.28,98.25,84.24,49.61,21.4,16.54,14.2,0.78,1.36,0,0,4.86,12.84,8.75,0,8.56,6.61,3.11,2.14,2.14,24.51,10.31,0.39,2.72,0.97,1.56,0.19,14.79,2.14,7.78,3.31,0.58,3.11,0.39,0.97,0.58,0,12.45,11.67,0.58,10.12,9.34,0.58,0.19,0,0,0,21.4,18.29,0,0,0,0,0,2.92,0,0.19,0,0,0,0,0,0,0.58,0.39,0,0,0,0.19,0.39,0,0,0,0,0,0,0,0,0.19,0.39,0,0,0,0,0,0.19,0,25.1,28.4,0.78,9.73,15.18,2.14,0.39,1.17,1.36,0.78,4.09,0.97,6.81,0.39,1.17,5.06,0.19,23.15,0,11.09,0.39,0,2.92,8.75,0,0,Biden 2020,1,13.42,0
Glory,John Legend,r&b,thumbs-up,D,Joe Biden,Joe,Biden,2020 Campaign,campaign rally,https://genius.com/john-legend-glory-lyrics,2020,Biden 2020,FALSE,507,en,FALSE,glory,4,60,77,0.684931506849315,2.5114155251141552,0.684931506849315,0.91324200913242,2.5114155251141552,1.1415525114155252,0.91324200913242,3.8812785388127855,1.5981735159817352,4.794520547945205,438,181,0.4132420091324201,0.15391281313857563,0.11599182623174147,0.14574409041600442,1,438,40.8,99,34.89,99,438,7.76,93.84,69.18,53.42,13.93,10.05,0.23,8.45,0,0.91,0.46,3.88,14.16,8.22,1.83,9.59,12.56,4.79,4.57,1.6,20.55,3.42,4.79,23.52,8.9,10.96,13.01,23.29,2.51,4.11,0.46,0.46,0.23,0.68,0,1.14,0,16.44,13.47,2.97,0.68,0,0.68,0,0,0.68,0,17.35,3.65,0,0.23,0.46,1.14,1.6,13.93,0.23,0,0.68,2.51,0.68,0.68,0,0,1.6,0.46,0,0,0,1.14,2.05,0.23,0.23,0,0,0,0,0,0.46,0,0,0.46,0,0.23,0,10.27,0,0,7.53,9.59,0.23,2.51,6.62,1.14,0.46,0,6.16,4.57,6.62,4.11,3.42,0.68,0.46,2.74,0,20.32,0,9.82,0,0,4.11,6.39,0,0,Biden 2020,1,-8.219999999999999,-1.8299999999999996
You and I,Lady Gaga,pop/rock,thumbs-up,D,Joe Biden,Joe,Biden,2020 Campaign,campaign rally,https://genius.com/lady-gaga-you-and-i-lyrics,2020,Biden 2020,FALSE,484,en,FALSE,you and i,3,60,78,0.47058823529411764,1.411764705882353,0.23529411764705882,0.47058823529411764,1.6470588235294117,0.7058823529411765,0.7058823529411765,0.9411764705882353,1.1764705882352942,2.3529411764705883,424,129,0.30424528301886794,0.1376580027359781,0.097546739626083,0.116249886000912,1,425,4.43,82.07,99,53,425,12.24,94.12,76.71,64.24,30.12,21.65,10.82,0.94,9.65,0.24,0,8.47,12.24,4.24,1.18,13.18,7.29,9.41,8,1.65,14.59,4,3.76,1.88,1.65,0,0,23.53,0.47,13.18,0.24,1.41,1.65,6.59,0,3.76,0,3.06,2.59,0.47,1.18,0.71,0.47,0,0,0.47,0,15.76,2.12,0,0,0,0,0.71,13.41,1.18,0,0.47,1.18,0.47,0,0,0.47,2.82,0.47,0.71,0,0.94,0.71,4.47,0,0,0,0,0.24,0,0.94,0.71,0,0.24,0.47,0,0,0,0,0,0,9.65,14.82,0.24,3.06,10.59,0,0.71,0.47,5.65,3.53,4.94,0,1.41,0.24,0.71,0.47,0,22.82,0,9.41,0,0,7.06,6.35,0,0,Biden 2020,1,9.88,-0.71
Everyday People,Sly and the Family Stone,pop/rock,thumbs-up,D,Joe Biden,Joe,Biden,2020 Campaign,campaign rally,https://genius.com/sly-and-the-family-stone-everyday-people-lyrics,2020,Biden 2020,FALSE,233,en,FALSE,everyday people,3,60,79,0.9478672985781991,0.9478672985781991,1.4218009478672986,0.9478672985781991,1.4218009478672986,1.8957345971563981,0,1.4218009478672986,2.3696682464454977,1.4218009478672986,223,63,0.2825112107623318,0.29246972090573986,0.18338975400586777,0.2284059279319943,1,211,17.45,18.57,59.4,57.27,211,11.37,92.89,78.2,62.09,15.64,10.9,6.16,1.9,2.37,0,0,4.74,18.01,8.06,4.74,9.48,11.85,4.27,9.95,4.74,16.11,11.85,5.69,5.69,3.32,0.95,1.42,20.38,2.37,9.48,1.9,0.47,1.9,0.47,0,5.69,0,5.21,3.79,1.42,0.95,0.47,0.47,0,0.47,0,0,9.48,1.42,0.47,0,0,0.47,0,8.06,1.42,0,0,0,0,0,0,0,1.42,0.47,0,0.47,0.95,0,3.32,0.47,0,0,0,0,0,0,0,0,0,2.84,0,0,0,0,0,0,6.16,8.06,0,0,4.74,2.84,0.47,0,2.84,0,8.53,1.9,4.74,0,1.9,0,2.84,20.38,0,7.58,0,0,4.27,8.53,0,0,Biden 2020,1,4.26,0
You Make My Dreams (Come True),Daryl Hall and John Oates,pop/rock,thumbs-up,D,Joe Biden,Joe,Biden,2020 Campaign,campaign rally,https://genius.com/daryl-hall-and-john-oates-you-make-my-dreams-come-true-lyrics,2020,Biden 2020,FALSE,451,en,FALSE,you make my dreams (come true),3,60,80,0.6211180124223602,0,0.3105590062111801,0.3105590062111801,0.6211180124223602,0.3105590062111801,0.6211180124223602,0.6211180124223602,0.3105590062111801,1.5527950310559007,370,75,0.20270270270270271,0.1971304347826087,0.12784265010351967,0.16234368530020704,1,322,6.41,99,68.71,77.79,161,9.94,88.82,72.36,53.42,31.06,28.57,9.01,0,18.94,0,0.62,2.48,8.07,3.11,0,7.45,6.52,5.59,3.11,0.93,15.53,3.42,0.62,0.31,0.31,0,0,16.77,0.62,9.63,1.55,3.42,1.24,0.31,0,1.24,0,4.35,4.04,0.31,0.62,0.31,0.31,0,0,0,0,21.43,0.93,0,0,0,0,0.93,20.5,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0.93,0,0,0,0,0,0,0.31,0,0,0.31,0.62,0,0.31,0,0,0,0,6.21,6.83,0.62,2.8,4.66,0,0.93,0.31,2.8,3.42,1.86,0.62,17.7,0,3.11,3.42,11.18,62.11,0,28.57,0.31,0,7.14,26.09,0,0,Biden 2020,1,9.01,0.93
New Attitude,"Sharon Robinson, Patti LaBelle, John Gilutin, Bunny Hull",pop/rock,thumbs-up,D,Joe Biden,Joe,Biden,2020 Campaign,campaign rally,https://genius.com/patti-labelle-new-attitude-lyrics,2020,Biden 2020,FALSE,409,en,FALSE,new attitude,3,60,81,0.5586592178770949,0.5586592178770949,0.27932960893854747,0.5586592178770949,0.8379888268156425,0.5586592178770949,0.27932960893854747,0.8379888268156425,0.8379888268156425,1.675977653631285,384,108,0.28125,0.19455565901096625,0.12643544382371197,0.15663149182702255,1,358,33.8,1,99,92.54,358,7.82,88.83,66.2,48.32,18.72,16.2,15.92,0,0.28,0,0,2.51,12.29,6.15,0,10.61,10.34,4.75,2.79,2.23,21.23,7.54,1.96,0.84,0,0,0.84,29.05,2.51,12.85,6.42,2.51,0.84,1.12,0.56,1.12,0,8.1,6.7,1.4,3.07,1.96,1.12,0.84,0,0,0,2.51,1.96,0,0,0,0.28,0,0.56,0.28,0,0,0,0,0,0,0,0.84,0,0,0.84,0,0,1.4,0,0,0,0,0,0,0,0,0,0,3.91,0,0,0,0,0,0,8.94,9.5,0.28,1.12,4.75,1.68,0,2.23,6.98,8.66,5.31,0.28,12.57,1.12,0.28,0,11.17,29.89,0,10.34,0,0,8.38,11.17,0,0,Biden 2020,1,15.92,0
We Take Care of Our Own,Bruce Springsteen,pop/rock,thumbs-up,D,Joe Biden,Joe,Biden,2020 Campaign,campaign rally,https://genius.com/bruce-springsteen-we-take-care-of-our-own-lyrics,2020,Biden 2020,FALSE,211,en,FALSE,we take care of our own,3,60,82,0.5025125628140703,1.0050251256281406,0.5025125628140703,0.5025125628140703,1.5075376884422111,1.0050251256281406,0,0.5025125628140703,1.5075376884422111,3.0150753768844223,199,63,0.3165829145728643,0.3606444923027838,0.228770838318577,0.2603413894871181,1,199,54.48,99,42.55,99,24.88,10.05,88.44,71.36,53.77,20.1,14.07,2.01,12.06,0,0,0,6.03,21.61,8.54,0,13.57,6.53,4.52,3.52,2.51,23.12,1.01,0,20.1,12.56,0.5,7.04,7.54,1.51,2.51,0,0,0,0,1.01,1.51,0,9.05,8.54,0.5,0.5,0.5,0,0,0,0,0,21.11,8.54,7.04,0,0,0,0,12.56,0,0,0,0,1.01,1.01,0,0,2.01,0,0.5,0.5,0,1.01,3.02,0,0,0,0,0,0,0,0,0,0,6.03,0,0,0,0,0,0,8.54,16.08,0,4.02,9.05,2.51,0.5,0,0.5,4.02,5.53,1.01,0,0,0,0,0,13.57,0,2.51,3.52,0,7.54,0,0,0,Biden 2020,1,-10.05,0
Keep Going,The Revivalists,pop/rock,thumbs-up,D,Joe Biden,Joe,Biden,2020 Campaign,campaign rally,https://genius.com/the-revivalists-keep-going-lyrics,2020,Biden 2020,FALSE,446,en,FALSE,keep going,3,60,83,0.91324200913242,0.45662100456621,0.684931506849315,1.1415525114155252,0.45662100456621,1.1415525114155252,0.45662100456621,0.684931506849315,1.82648401826484,0.684931506849315,438,146,0.3333333333333333,0.14284887721273534,0.09190592356289486,0.11595202351910928,1,438,14.76,12.6,99,94.67,438,8.9,95.89,84.7,53.65,20.78,14.38,9.59,2.51,1.83,0,0,6.39,12.56,4.34,0.68,9.36,11.87,3.2,3.88,4.34,37.21,5.02,5.94,4.34,2.51,1.14,0.68,30.59,4.57,12.56,5.02,1.37,1.37,2.51,0,2.97,0.23,9.36,7.53,1.83,1.6,0.68,0.91,0.46,0,0,0,10.05,3.42,0,0,0,0.46,1.83,6.62,0,0,0,0.23,0,0,0,0,1.14,0,0.91,0,0,0.23,0.91,0,0,0,0,0,0,0,0.46,2.28,0.46,1.14,0,0,2.74,0,0.23,0,15.3,17.58,0,8.9,7.31,0.68,0,1.14,3.2,8.45,4.11,8.68,4.57,2.51,1.37,0.68,0,10.27,0,2.28,0,0,7.53,0.46,0,0,Biden 2020,1,7.08,-0.23
Call Me,St. Paul and The Broken Bones,pop/rock,thumbs-up,D,Joe Biden,Joe,Biden,2020 Campaign,campaign rally,https://genius.com/st-paul-and-the-broken-bones-call-me-lyrics,2020,Biden 2020,FALSE,214,en,FALSE,call me,3,60,84,0,2.1390374331550803,0,0,2.1390374331550803,0.5347593582887701,1.0695187165775402,1.6042780748663101,0.5347593582887701,2.6737967914438503,191,69,0.3612565445026178,0.32001085018987835,0.26193908393396886,0.2102069286212509,1,187,7.21,78.69,61.9,44.23,187,5.35,97.33,80.21,53.48,38.5,32.09,20.32,1.6,10.16,0,0,6.42,9.63,2.14,1.6,8.02,3.74,1.07,0.53,2.14,27.27,0.53,2.14,3.21,3.21,0,0,17.11,0.53,14.97,1.6,0,11.23,0,0,2.14,0,3.74,2.67,1.07,1.07,0,1.07,0,0,1.07,0,25.67,6.95,2.14,2.14,0,0,3.21,19.79,6.42,1.07,0,0,1.6,0,0,1.6,1.07,0.53,0,0,0.53,0,0.53,0,0,0,0,0,0,0.53,0,11.23,0,5.35,0,0,0,0.53,0,0,13.9,7.49,0,2.14,3.74,0,1.07,0,1.07,0.53,2.67,0.53,1.07,0,0,1.07,0,20.86,0,14.44,0,0,4.28,2.14,0,0,Biden 2020,1,18.72,0
Hey Ya!,OutKast,pop/rock,thumbs-up,D,Joe Biden,Joe,Biden,2020 Campaign,campaign rally,https://genius.com/outkast-hey-ya-lyrics,2020,Biden 2020,FALSE,637,en,FALSE,hey ya!,3,60,85,0.8528784648187633,1.0660980810234542,0.6396588486140725,1.0660980810234542,1.492537313432836,0.6396588486140725,0.42643923240938164,1.279317697228145,1.279317697228145,2.1321961620469083,496,131,0.26411290322580644,0.13635964127020297,0.09636061784859781,0.11754097560181642,1,469,5.8,98.26,25.54,56.87,11.73,6.61,88.27,76.55,54.37,24.09,15.57,3.62,1.71,9.59,0.43,0.21,8.53,9.17,2.13,0.85,7.04,7.46,7.25,4.69,2.99,16.63,3.2,5.12,4.9,3.62,0.43,0.64,23.03,4.9,10.23,2.56,3.2,2.35,0.21,0.21,2.56,0,3.2,2.77,0.43,0.64,0.64,0,0,0,0,0,23.45,9.81,0.21,0.43,0.43,0.43,6.82,13.65,1.28,0,1.07,0.43,0,0,0,0,0.85,0.21,0.21,0,0.21,0.21,1.07,0,0,0,0,0,0.43,0.43,0.21,0,1.71,1.71,0.43,0,0,0,0.43,0,17.48,7.04,0,0.85,3.62,0.85,0.43,1.71,4.05,0.43,8.96,0.85,17.91,13.22,1.07,3.62,0,49.04,0,13.43,1.49,7.04,6.4,20.68,0,0,Biden 2020,1,1.9100000000000001,0.6400000000000001
I'm Coming Out,Diana Ross,r&b,thumbs-up,D,Joe Biden,Joe,Biden,2020 Campaign,campaign rally,https://genius.com/diana-ross-im-coming-out-lyrics,2020,Biden 2020,FALSE,396,en,FALSE,i'm coming out,3,60,86,0.8108108108108109,0.8108108108108109,0,0.5405405405405406,0.5405405405405406,0.2702702702702703,1.0810810810810811,0.5405405405405406,0.5405405405405406,0.8108108108108109,370,135,0.36486486486486486,0.17471271271271271,0.12916316316316315,0.15617217217217216,1,370,40.51,1,99,31.37,370,2.16,99.19,86.22,58.38,25.68,19.19,18.65,0,0.27,0,0.27,6.49,8.11,4.86,0,19.46,12.16,3.78,1.89,0.54,38.92,1.08,1.35,0.54,0,0.54,0,24.05,1.35,11.62,5.68,0.81,4.86,0.27,0.27,0,0,1.35,1.08,0.27,0.81,0.54,0.27,0.27,0,0,0,1.62,1.08,0,0,0,0,0.54,0.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54,0,0,0,0,0,0,0,0,2.43,4.59,4.59,0,0,0,0,0,0,14.86,25.68,0,7.3,20.27,4.32,0.81,0.27,1.35,1.35,9.73,3.24,1.35,0.81,0,0.54,0,16.22,0,6.49,0,0,9.19,0.54,0,0,Biden 2020,1,18.65,0
Bulletproof,La Roux,pop/rock,thumbs-up,D,Joe Biden,Joe,Biden,2020 Campaign,campaign rally,https://genius.com/la-roux-bulletproof-lyrics,2020,Biden 2020,FALSE,302,en,FALSE,bulletproof,2,60,87,0.7782101167315175,1.556420233463035,0.38910505836575876,1.1673151750972763,1.556420233463035,0.7782101167315175,0.38910505836575876,1.1673151750972763,1.9455252918287937,1.9455252918287937,259,114,0.44015444015444016,0.24466516485766948,0.16192231551641748,0.20129019045668647,1,257,1,12.91,99,43.41,128.5,8.17,90.66,69.26,58.37,27.24,17.12,13.62,0,3.5,0,0,10.12,12.45,0.78,0,10.12,19.07,6.23,2.33,3.5,26.07,4.67,1.95,3.5,0,1.17,2.33,27.24,1.17,3.5,0,0,0.39,1.17,0,1.95,0,3.11,2.33,0.78,2.33,1.95,0.39,0,0,0,0,13.23,3.5,0,0,0,0,1.56,9.73,6.23,0,0,0,0,0,0,0,2.33,1.17,0.78,0,0.39,0,1.56,0,0,0,0,0,0,0,0.39,0,0,0,0,0.39,0,0,1.56,0,11.67,12.06,0.39,4.28,7.39,0.39,0,0.39,10.89,2.72,5.84,5.84,0.39,0,0,0.39,0,29.96,0,15.56,0.39,0,11.67,2.33,0,0,Biden 2020,1,13.62,0
The Edge of Glory,Lady Gaga,pop/rock,thumbs-up,D,Joe Biden,Joe,Biden,2020 Campaign,campaign rally,https://genius.com/lady-gaga-the-edge-of-glory-lyrics,2020,Biden 2020,FALSE,482,en,FALSE,the edge of glory,2,60,88,0.7092198581560284,0.4728132387706856,0.2364066193853428,0.7092198581560284,0.9456264775413712,0.7092198581560284,0.4728132387706856,0.4728132387706856,1.1820330969267139,1.4184397163120568,423,116,0.27423167848699764,0.13727480231515446,0.11826241134751772,0.12369364962908617,1,423,86.7,93.22,99,53.17,84.6,5.2,95.74,71.39,65.25,20.57,18.2,8.27,1.42,8.27,0,0,2.36,16.31,13.95,0,22.22,10.64,2.6,3.55,0.71,13,3.31,0.95,4.02,1.89,2.13,2.13,19.62,0.47,4.73,1.65,0.71,1.18,0.47,0,1.42,0,3.78,2.84,0.71,0.47,0.47,0,0,0,0,0.24,14.42,1.42,0,0,0,0.24,0.24,12.53,1.89,0,0,0.24,0,0,0,0,0.71,0.24,0.24,0,0,0.24,0,0,0,0,0,0,0,0,0,0.24,0,0.47,0,0,0,2.13,0.47,0,4.26,15.84,0,1.89,13.48,0,0,0.95,6.15,0,9.93,0.71,3.31,0.47,2.84,0,0,25.3,0,12.06,0,0.95,11.35,0.95,0,0,Biden 2020,1,6.85,-0.24
Tightrope,Janelle Monae,pop/rock,thumbs-up,D,Cory Booker,Cory,Booker,2020 Campaign,campaign rally,https://genius.com/janelle-monae-tightrope-lyrics,2020,Booker 2020,FALSE,904,en,FALSE,tightrope,2,21,89,1.1795543905635648,0.7863695937090432,0.7863695937090432,1.1795543905635648,0.7863695937090432,1.3106159895150722,0.2621231979030144,0.9174311926605505,2.490170380078637,1.7038007863695936,785,301,0.3834394904458599,0.07582283606850038,0.05315571075880747,0.061513609070681825,1,763,20.03,51.78,95.13,54.86,127.17,9.17,82.7,73.66,52.82,20.97,15.33,6.42,0.92,6.68,0,1.31,5.64,9.96,5.11,0.39,10.22,6.42,4.59,8.52,2.49,15.47,8.91,6.16,1.83,0.92,0.52,0.52,20.05,1.05,11.8,0.79,1.05,1.7,4.46,0.39,8.26,0,5.11,3.54,1.31,0.52,0.13,0.39,0,0.13,0,0.26,13.24,2.23,0,0.66,0.26,0.39,0.66,11.8,1.83,0,0.66,0.26,0.13,0,0,0.13,0.92,0.66,0,0.13,0,0.13,0.66,0.26,0.13,0,0,0,0,0.26,0,1.44,0.13,1.83,0,0,0,0.13,0.26,0,16.25,12.58,0.39,1.18,10.62,1.05,0,0.13,1.7,0.26,5.5,2.1,5.64,2.75,1.83,0.66,0.52,29.88,0,8.65,0.66,0,8.52,12.06,0,0,Booker 2020,0,5.5,0.4
Everyday People,Sly and the Family Stone,pop/rock,thumbs-up,D,Cory Booker,Cory,Booker,2020 Campaign,campaign rally,https://genius.com/sly-and-the-family-stone-everyday-people-lyrics,2020,Booker 2020,FALSE,233,en,FALSE,everyday people,2,21,90,0.9478672985781991,0.9478672985781991,1.4218009478672986,0.9478672985781991,1.4218009478672986,1.8957345971563981,0,1.4218009478672986,2.3696682464454977,1.4218009478672986,223,63,0.2825112107623318,0.29246972090573986,0.18338975400586777,0.2284059279319943,1,211,17.45,18.57,59.4,57.27,211,11.37,92.89,78.2,62.09,15.64,10.9,6.16,1.9,2.37,0,0,4.74,18.01,8.06,4.74,9.48,11.85,4.27,9.95,4.74,16.11,11.85,5.69,5.69,3.32,0.95,1.42,20.38,2.37,9.48,1.9,0.47,1.9,0.47,0,5.69,0,5.21,3.79,1.42,0.95,0.47,0.47,0,0.47,0,0,9.48,1.42,0.47,0,0,0.47,0,8.06,1.42,0,0,0,0,0,0,0,1.42,0.47,0,0.47,0.95,0,3.32,0.47,0,0,0,0,0,0,0,0,0,2.84,0,0,0,0,0,0,6.16,8.06,0,0,4.74,2.84,0.47,0,2.84,0,8.53,1.9,4.74,0,1.9,0,2.84,20.38,0,7.58,0,0,4.27,8.53,0,0,Booker 2020,0,4.26,0
It's Your Thing,The Isley Brothers,pop/rock,thumbs-up,D,Cory Booker,Cory,Booker,2020 Campaign,campaign rally,https://genius.com/the-isley-brothers-its-your-thing-lyrics,2020,Booker 2020,FALSE,307,en,FALSE,it's your thing,2,21,91,1.098901098901099,0.3663003663003663,0.7326007326007326,0.7326007326007326,0.7326007326007326,0.7326007326007326,0.7326007326007326,0.3663003663003663,1.098901098901099,1.098901098901099,273,89,0.326007326007326,0.21490719018808907,0.14782895007614108,0.1641313742437338,1,273,1,99,4.55,24.92,273,1.47,95.6,90.11,80.59,49.82,28.94,9.16,0,15.75,0,0,20.88,8.42,0.37,0,13.19,19.41,2.93,1.1,4.76,27.84,1.1,0.37,1.47,0,0.73,0.73,23.08,0.73,12.45,1.47,0.73,8.42,0.73,0,4.76,0,2.56,1.47,1.1,1.47,1.1,0.37,0,0,0,0,27.11,5.86,0.37,0,0,0,3.66,20.88,0,0,0.73,0.37,0,0,0,0,0.73,0,0,0.37,0,0.37,0,0,0,0,0,0,0,0,0,0.37,4.4,0,0,0,0,0,0.37,0,6.59,0.73,0,0.37,0,0,0.37,0,1.47,0,12.82,3.66,4.4,3.66,0.37,0.37,0,24.18,0,7.33,0,0,10.99,5.86,0,0,Booker 2020,0,9.16,0.36
